transaction_id,customer_id,timestamp,amount,currency,origin_country,destination_country,channel,device_type,is_anomaly
TXN00002540,CUST000010,2025-06-29 01:37:52.562049,155.55,CHF,FR,FR,sucursal,desktop,0
TXN00002541,CUST000041,2025-03-09 04:43:52.632802,377.91,EUR,US,ES,sucursal,desktop,1
TXN00002542,CUST000015,2024-12-18 05:12:52.562049,19.94,USD,GB,GB,web,desktop,0
TXN00002543,CUST000093,2024-12-05 16:20:52.562049,45.76,JPY,ES,FR,sucursal,pos,0
TXN00002544,CUST000031,2024-12-15 10:24:52.562049,297.65,CHF,FR,GB,app,atm,0
TXN00002545,CUST000094,2025-06-06 12:56:52.562049,83.09,USD,FR,GB,sucursal,mobile,0
TXN00002546,CUST000116,2025-08-29 15:14:52.562049,715.53,CHF,US,FR,web,pos,0
TXN00002547,CUST000097,2025-01-23 01:47:52.562049,92.75,EUR,ES,US,sucursal,atm,0
TXN00002548,CUST000150,2025-01-09 02:35:52.562049,167.34,GBP,ES,GB,cajero,mobile,0
TXN00002549,CUST000059,2025-10-01 01:56:52.632802,149.39,CHF,DE,FR,sucursal,pos,1
TXN00002550,CUST000137,2025-08-22 02:18:52.562049,433.77,USD,GB,US,web,desktop,0
TXN00002551,CUST000185,2025-10-09 05:31:52.562049,130.13,GBP,ES,US,sucursal,desktop,0
TXN00002552,CUST000010,2025-10-19 12:36:52.562049,56.45,GBP,GB,FR,cajero,atm,0
TXN00002553,CUST000088,2024-11-24 00:06:52.632802,244.47,EUR,DE,US,web,pos,1
TXN00002554,CUST000113,2025-10-03 04:34:52.562049,179.84,CHF,FR,US,cajero,tablet,0
TXN00002555,CUST000147,2025-08-13 12:39:52.562049,492.4,CHF,GB,DE,sucursal,atm,0
TXN00002556,CUST000100,2025-10-07 09:46:52.562049,46.83,JPY,DE,DE,app,mobile,0
TXN00002557,CUST000133,2024-12-10 14:47:52.562049,312.2,EUR,DE,ES,web,mobile,0
TXN00002558,CUST000016,2025-06-29 08:37:52.562049,68.52,CHF,US,FR,app,tablet,0
TXN00002559,CUST000115,2025-03-05 12:40:52.562049,8.6,GBP,FR,FR,app,tablet,0
TXN00002560,CUST000000,2024-12-01 07:49:52.562049,160.23,JPY,GB,US,app,mobile,0
TXN00002561,CUST000031,2025-04-14 07:17:52.562049,78.45,EUR,US,ES,web,desktop,0
TXN00002562,CUST000076,2025-01-29 15:26:52.562049,434.25,EUR,US,GB,sucursal,tablet,0
TXN00002563,CUST000113,2025-08-11 11:12:52.562049,39.85,JPY,GB,GB,web,tablet,0
TXN00002564,CUST000105,2025-04-13 11:20:52.562049,65.48,EUR,US,DE,sucursal,desktop,0
TXN00002565,CUST000088,2025-08-02 14:41:52.562049,231.79,EUR,DE,FR,sucursal,atm,0
TXN00002566,CUST000082,2025-07-09 14:12:52.562049,130.36,CHF,DE,GB,app,mobile,0
TXN00002567,CUST000044,2025-01-07 01:01:52.562049,85.97,GBP,GB,ES,app,pos,0
TXN00002568,CUST000175,2024-12-17 03:27:52.562049,798.96,EUR,DE,ES,web,atm,0
TXN00002569,CUST000175,2025-07-20 11:25:52.562049,573.13,USD,DE,US,sucursal,atm,0
TXN00002570,CUST000033,2025-02-18 05:04:52.562049,378.3,CHF,GB,GB,cajero,pos,0
TXN00002571,CUST000017,2025-10-17 14:26:52.562049,154.67,CHF,ES,US,sucursal,tablet,0
TXN00002572,CUST000107,2025-10-12 02:12:52.562049,61.47,GBP,FR,GB,app,mobile,0
TXN00002573,CUST000174,2024-11-27 03:55:52.562049,481.32,JPY,DE,DE,sucursal,desktop,0
TXN00002574,CUST000020,2025-09-07 02:23:52.562049,105.35,JPY,DE,ES,cajero,desktop,0
TXN00002575,CUST000037,2025-07-05 13:28:52.562049,234.34,USD,GB,GB,sucursal,atm,0
TXN00002576,CUST000079,2025-10-23 11:23:52.562049,104.33,EUR,US,US,sucursal,atm,0
TXN00002577,CUST000128,2025-07-13 08:20:52.562049,85.58,GBP,DE,DE,web,tablet,0
TXN00002578,CUST000090,2025-06-27 07:48:52.632802,1101.49,CHF,US,SY,app,mobile,1
TXN00002579,CUST000046,2025-01-19 11:21:52.562049,271.41,CHF,GB,GB,sucursal,atm,0
TXN00002580,CUST000178,2025-06-25 11:09:52.562049,200.27,USD,ES,GB,cajero,atm,0
TXN00002581,CUST000001,2025-07-13 02:35:52.562049,150.75,GBP,DE,DE,app,desktop,0
TXN00002582,CUST000100,2025-08-02 08:13:52.562049,48.71,GBP,ES,FR,web,pos,0
TXN00002583,CUST000027,2025-01-25 09:20:52.562049,171.05,CHF,ES,ES,sucursal,atm,0
TXN00002584,CUST000018,2025-04-08 17:21:52.562049,516.41,GBP,FR,GB,sucursal,desktop,0
TXN00002585,CUST000090,2025-07-07 11:04:52.562049,510.17,CHF,US,US,cajero,atm,0
TXN00002586,CUST000036,2025-09-12 00:41:52.562049,335.54,USD,US,ES,web,desktop,0
TXN00002587,CUST000006,2025-03-13 04:25:52.562049,2364.62,USD,GB,GB,app,atm,0
TXN00002588,CUST000008,2025-09-06 06:41:52.562049,41.72,CHF,US,GB,sucursal,mobile,0
TXN00002589,CUST000186,2024-11-13 16:47:52.562049,283.04,GBP,ES,GB,cajero,atm,0
TXN00002590,CUST000009,2025-02-18 03:05:52.562049,144.13,GBP,DE,US,sucursal,atm,0
TXN00002591,CUST000162,2025-04-01 10:46:52.562049,71.76,EUR,GB,DE,app,mobile,0
TXN00002592,CUST000101,2025-07-08 05:15:52.562049,33.01,CHF,FR,ES,web,atm,0
TXN00002593,CUST000037,2024-11-16 05:50:52.562049,729.94,GBP,US,ES,cajero,desktop,0
TXN00002594,CUST000173,2025-02-09 17:22:52.562049,76.18,EUR,FR,DE,app,pos,0
TXN00002595,CUST000100,2025-02-06 08:55:52.562049,285.97,GBP,GB,DE,sucursal,pos,0
TXN00002596,CUST000004,2024-11-15 07:38:52.562049,153.47,JPY,DE,US,app,desktop,0
TXN00002597,CUST000108,2024-11-09 01:22:52.562049,15.55,GBP,GB,FR,web,pos,0
TXN00002598,CUST000156,2025-07-08 04:18:52.562049,96.51,USD,DE,GB,app,mobile,0
TXN00002599,CUST000179,2025-06-15 03:14:52.562049,192.43,EUR,US,FR,cajero,desktop,0
TXN00002600,CUST000056,2025-04-20 08:40:52.562049,1958.06,CHF,FR,GB,sucursal,mobile,0
TXN00002601,CUST000103,2024-12-10 07:27:52.562049,276.07,JPY,FR,US,cajero,tablet,0
TXN00002602,CUST000018,2025-08-06 17:25:52.562049,78.93,EUR,FR,DE,cajero,pos,0
TXN00002603,CUST000163,2025-07-05 10:13:52.562049,99.91,USD,GB,FR,cajero,desktop,0
TXN00002604,CUST000098,2025-04-19 15:31:52.562049,17.44,GBP,US,FR,sucursal,tablet,0
TXN00002605,CUST000007,2024-11-24 15:54:52.562049,129.76,JPY,FR,GB,web,pos,0
TXN00002606,CUST000062,2025-05-12 01:52:52.562049,144.87,EUR,GB,ES,sucursal,atm,0
TXN00002607,CUST000175,2025-02-14 14:13:52.562049,123.46,GBP,FR,FR,app,atm,0
TXN00002608,CUST000126,2025-11-03 10:10:52.562049,8.74,EUR,FR,US,app,mobile,0
TXN00002609,CUST000016,2025-01-16 02:20:52.562049,435.0,EUR,FR,US,web,atm,0
TXN00002610,CUST000116,2024-11-27 09:48:52.562049,487.32,USD,FR,ES,web,atm,0
TXN00002611,CUST000033,2025-05-18 01:57:52.562049,220.75,USD,GB,GB,web,tablet,0
TXN00002612,CUST000028,2025-10-27 17:15:52.562049,7.07,CHF,ES,DE,cajero,pos,0
TXN00002613,CUST000138,2025-07-20 01:59:52.562049,258.16,GBP,ES,GB,web,atm,0
TXN00002614,CUST000116,2024-12-28 10:19:52.562049,138.26,CHF,ES,GB,web,tablet,0
TXN00002615,CUST000116,2025-04-21 02:49:52.562049,91.48,EUR,FR,ES,app,atm,0
TXN00002616,CUST000110,2025-02-19 08:35:52.562049,1577.94,USD,GB,DE,cajero,tablet,0
TXN00002617,CUST000007,2025-06-06 04:48:52.562049,133.71,GBP,ES,GB,web,desktop,0
TXN00002618,CUST000001,2025-10-22 10:41:52.562049,66.35,JPY,FR,FR,app,mobile,0
TXN00002619,CUST000043,2025-02-03 10:16:52.562049,220.37,CHF,DE,DE,web,tablet,0
TXN00002620,CUST000002,2025-01-25 11:59:52.562049,38.59,CHF,GB,DE,sucursal,pos,0
TXN00002621,CUST000139,2025-04-10 04:52:52.562049,151.11,CHF,US,ES,app,pos,0
TXN00002622,CUST000160,2025-10-30 11:06:52.562049,48.15,EUR,GB,DE,sucursal,atm,0
TXN00002623,CUST000053,2025-05-11 12:16:52.562049,179.38,CHF,DE,GB,app,atm,0
TXN00002624,CUST000107,2025-07-09 14:38:52.562049,436.45,EUR,GB,US,web,mobile,0
TXN00002625,CUST000122,2025-08-06 08:33:52.562049,46.84,JPY,ES,GB,sucursal,atm,0
TXN00002626,CUST000056,2025-01-12 13:50:52.562049,136.58,JPY,US,US,app,tablet,0
TXN00002627,CUST000025,2025-06-04 11:12:52.562049,73.14,JPY,US,GB,web,pos,0
TXN00002628,CUST000080,2024-12-19 00:27:52.562049,434.95,EUR,GB,FR,app,tablet,0
TXN00002629,CUST000109,2025-05-14 05:24:52.562049,33.21,USD,GB,GB,cajero,atm,0
TXN00002630,CUST000027,2025-07-20 15:02:52.562049,83.18,USD,FR,GB,sucursal,pos,0
TXN00002631,CUST000130,2025-10-13 07:55:52.562049,17.74,CHF,GB,ES,cajero,pos,0
TXN00002632,CUST000146,2025-10-01 09:53:52.562049,634.27,GBP,GB,US,app,atm,0
TXN00002633,CUST000140,2025-06-14 11:01:52.562049,76.94,CHF,US,FR,cajero,atm,0
TXN00002634,CUST000030,2025-05-25 06:56:52.562049,260.6,EUR,DE,US,sucursal,desktop,0
TXN00002635,CUST000081,2025-09-28 14:57:52.562049,65.46,EUR,DE,US,cajero,desktop,0
TXN00002636,CUST000005,2025-05-10 07:02:52.562049,202.93,CHF,ES,ES,app,desktop,0
TXN00002637,CUST000126,2024-12-05 06:27:52.562049,33.62,EUR,FR,FR,app,atm,0
TXN00002638,CUST000003,2025-07-11 04:32:52.562049,308.63,GBP,ES,ES,web,tablet,0
TXN00002639,CUST000101,2025-01-21 08:02:52.562049,18.64,EUR,ES,DE,cajero,desktop,0
TXN00002640,CUST000039,2024-11-18 04:57:52.562049,122.84,USD,FR,US,cajero,pos,0
TXN00002641,CUST000159,2025-09-02 02:13:52.562049,360.35,EUR,GB,GB,sucursal,atm,0
TXN00002642,CUST000127,2025-09-27 03:00:52.562049,633.43,USD,DE,DE,app,atm,0
TXN00002643,CUST000175,2025-04-26 08:07:52.562049,49.34,JPY,DE,US,app,mobile,0
TXN00002644,CUST000113,2025-07-29 04:13:52.562049,137.35,USD,DE,ES,web,mobile,0
TXN00002645,CUST000037,2025-04-29 06:00:52.562049,148.59,CHF,GB,FR,cajero,desktop,0
TXN00002646,CUST000168,2025-03-19 15:35:52.562049,149.48,EUR,DE,DE,sucursal,pos,0
TXN00002647,CUST000089,2025-05-31 15:35:52.562049,116.35,USD,US,ES,cajero,desktop,0
TXN00002648,CUST000074,2025-04-21 03:06:52.562049,30.39,EUR,US,ES,cajero,pos,0
TXN00002649,CUST000111,2024-12-19 05:24:52.562049,143.85,CHF,ES,ES,sucursal,mobile,0
TXN00002650,CUST000069,2025-07-03 09:05:52.562049,178.57,EUR,DE,FR,sucursal,pos,0
TXN00002651,CUST000051,2025-01-26 01:27:52.562049,182.57,JPY,GB,ES,sucursal,tablet,0
TXN00002652,CUST000011,2025-06-06 16:03:52.562049,281.7,GBP,ES,FR,cajero,atm,0
TXN00002653,CUST000010,2025-06-14 12:56:52.562049,115.28,GBP,DE,ES,web,tablet,0
TXN00002654,CUST000062,2024-12-10 03:52:52.562049,613.1,JPY,ES,FR,web,atm,0
TXN00002655,CUST000032,2025-09-19 13:31:52.562049,27.3,CHF,DE,DE,sucursal,mobile,0
TXN00002656,CUST000010,2025-10-03 10:33:52.562049,127.02,CHF,DE,DE,app,atm,0
TXN00002657,CUST000180,2025-08-18 11:34:52.562049,249.05,GBP,US,GB,sucursal,pos,0
TXN00002658,CUST000165,2025-08-10 11:43:52.562049,3353.24,JPY,US,DE,app,desktop,0
TXN00002659,CUST000088,2025-06-26 12:59:52.562049,137.09,JPY,FR,GB,web,mobile,0
TXN00002660,CUST000158,2024-11-21 08:43:52.562049,180.21,CHF,ES,US,app,mobile,0
TXN00002661,CUST000148,2025-06-17 15:20:52.562049,217.2,JPY,FR,GB,web,desktop,0
TXN00002662,CUST000046,2025-02-23 14:27:52.562049,45.99,CHF,DE,US,web,pos,0
TXN00002663,CUST000085,2025-08-20 00:28:52.562049,1056.36,JPY,GB,ES,sucursal,desktop,0
TXN00002664,CUST000153,2025-03-02 16:36:52.562049,238.95,USD,DE,DE,app,pos,0
TXN00002665,CUST000136,2025-07-02 13:34:52.562049,50.4,CHF,US,FR,cajero,desktop,0
TXN00002666,CUST000046,2024-12-17 16:07:52.562049,55.66,JPY,ES,DE,cajero,tablet,0
TXN00002667,CUST000031,2024-12-31 06:20:52.562049,448.09,USD,US,DE,sucursal,tablet,0
TXN00002668,CUST000168,2025-09-02 15:30:52.562049,76.35,EUR,US,DE,sucursal,desktop,0
TXN00002669,CUST000079,2025-05-10 09:53:52.562049,24.36,JPY,GB,US,app,atm,0
TXN00002670,CUST000176,2025-01-12 01:32:52.562049,91.82,GBP,ES,GB,app,mobile,0
TXN00002671,CUST000188,2025-09-09 07:40:52.562049,24.03,GBP,ES,FR,sucursal,pos,0
TXN00002672,CUST000023,2025-03-13 11:11:52.562049,274.77,EUR,US,US,web,atm,0
TXN00002673,CUST000063,2025-04-06 11:15:52.562049,59.22,GBP,DE,GB,cajero,tablet,0
TXN00002674,CUST000137,2025-05-06 02:32:52.562049,35.38,CHF,ES,US,sucursal,tablet,0
TXN00002675,CUST000185,2025-01-08 17:01:52.562049,56.43,GBP,GB,US,cajero,pos,0
TXN00002676,CUST000007,2025-03-10 10:57:52.562049,122.7,CHF,FR,DE,sucursal,tablet,0
TXN00002677,CUST000017,2025-07-22 10:27:52.562049,20.34,JPY,FR,US,sucursal,tablet,0
TXN00002678,CUST000088,2025-09-19 16:48:52.562049,180.34,CHF,FR,FR,app,tablet,0
TXN00002679,CUST000060,2025-08-02 15:39:52.562049,54.41,USD,DE,US,app,desktop,0
TXN00002680,CUST000099,2025-01-11 09:38:52.632802,29.66,EUR,GB,IR,web,atm,1
TXN00002681,CUST000131,2025-05-21 01:30:52.562049,297.28,JPY,FR,DE,sucursal,desktop,0
TXN00002682,CUST000138,2025-07-19 04:45:52.562049,263.06,EUR,FR,DE,cajero,pos,0
TXN00002683,CUST000165,2025-10-09 15:25:52.562049,72.3,GBP,ES,DE,sucursal,mobile,0
TXN00002684,CUST000136,2025-08-30 07:12:52.562049,233.4,CHF,FR,US,sucursal,desktop,0
TXN00002685,CUST000035,2025-05-14 04:58:52.562049,357.46,GBP,GB,US,sucursal,atm,0
TXN00002686,CUST000161,2025-07-30 07:22:52.562049,176.5,CHF,FR,FR,app,desktop,0
TXN00002687,CUST000185,2025-09-04 12:11:52.562049,123.33,USD,DE,US,cajero,desktop,0
TXN00002688,CUST000014,2025-03-21 12:53:52.562049,89.64,JPY,US,DE,cajero,pos,0
TXN00002689,CUST000077,2025-04-13 09:20:52.562049,289.94,JPY,US,GB,app,tablet,0
TXN00002690,CUST000085,2025-01-26 09:53:52.562049,238.74,USD,DE,GB,sucursal,mobile,0
TXN00002691,CUST000160,2025-08-21 15:32:52.562049,347.26,JPY,ES,DE,sucursal,pos,0
TXN00002692,CUST000092,2025-05-09 10:51:52.562049,95.92,EUR,GB,ES,cajero,atm,0
TXN00002693,CUST000034,2025-05-02 10:26:52.562049,100.14,EUR,ES,US,cajero,mobile,0
TXN00002694,CUST000161,2025-02-25 05:21:52.562049,140.62,CHF,FR,GB,web,desktop,0
TXN00002695,CUST000024,2025-01-04 07:50:52.562049,242.06,CHF,ES,FR,sucursal,desktop,0
TXN00002696,CUST000065,2025-04-23 01:28:52.562049,225.9,JPY,GB,DE,cajero,mobile,0
TXN00002697,CUST000076,2025-05-23 14:01:52.562049,213.07,CHF,ES,GB,sucursal,mobile,0
TXN00002698,CUST000182,2025-08-07 05:52:52.562049,269.01,USD,FR,ES,sucursal,desktop,0
TXN00002699,CUST000056,2025-02-15 14:49:52.562049,209.27,GBP,GB,GB,web,mobile,0
TXN00002700,CUST000045,2025-03-19 03:28:52.562049,192.61,EUR,FR,US,cajero,mobile,0
TXN00002701,CUST000027,2024-12-24 03:32:52.562049,331.0,USD,ES,DE,web,pos,0
TXN00002702,CUST000175,2025-08-08 15:57:52.562049,1857.4,CHF,GB,ES,web,atm,0
TXN00002703,CUST000069,2025-08-06 08:06:52.562049,678.09,GBP,ES,DE,cajero,pos,0
TXN00002704,CUST000188,2024-11-20 08:16:52.562049,40.52,USD,FR,GB,cajero,pos,0
TXN00002705,CUST000118,2025-10-24 15:37:52.562049,29.77,USD,FR,ES,web,desktop,0
TXN00002706,CUST000019,2025-07-24 04:50:52.562049,232.15,JPY,ES,FR,web,pos,0
TXN00002707,CUST000070,2025-07-12 14:41:52.562049,220.23,EUR,DE,DE,web,mobile,0
TXN00002708,CUST000041,2025-10-16 02:01:52.562049,79.37,GBP,US,DE,web,mobile,0
TXN00002709,CUST000174,2025-03-25 05:24:52.562049,1626.79,EUR,ES,ES,app,tablet,0
TXN00002710,CUST000039,2025-07-23 16:24:52.562049,590.79,EUR,ES,DE,cajero,tablet,0
TXN00002711,CUST000051,2025-02-17 15:49:52.562049,112.11,CHF,ES,DE,web,mobile,0
TXN00002712,CUST000160,2025-08-11 10:08:52.562049,71.5,GBP,FR,GB,sucursal,tablet,0
TXN00002713,CUST000131,2025-01-22 07:22:52.562049,157.06,GBP,US,GB,web,tablet,0
TXN00002714,CUST000175,2025-09-25 08:59:52.562049,176.16,JPY,DE,US,web,atm,0
TXN00002715,CUST000004,2025-07-17 05:08:52.562049,115.87,USD,US,FR,cajero,mobile,0
TXN00002716,CUST000051,2025-06-08 16:38:52.562049,188.23,EUR,GB,GB,web,tablet,0
TXN00002717,CUST000173,2025-07-31 03:44:52.562049,573.85,USD,GB,DE,cajero,tablet,0
TXN00002718,CUST000097,2025-10-27 15:35:52.562049,932.79,GBP,GB,US,cajero,tablet,0
TXN00002719,CUST000081,2025-04-30 15:56:52.562049,36.04,EUR,FR,ES,app,pos,0
TXN00002720,CUST000023,2025-08-13 10:13:52.562049,465.8,CHF,ES,DE,cajero,tablet,0
TXN00002721,CUST000056,2025-08-31 09:25:52.632802,899.22,GBP,GB,AF,app,tablet,1
TXN00002722,CUST000128,2025-04-13 03:25:52.562049,82.16,JPY,ES,FR,sucursal,desktop,0
TXN00002723,CUST000185,2025-03-01 12:46:52.562049,427.43,GBP,FR,FR,app,pos,0
TXN00002724,CUST000068,2025-10-10 07:44:52.562049,73.41,GBP,US,ES,cajero,tablet,0
TXN00002725,CUST000010,2025-01-24 09:46:52.562049,1916.39,USD,GB,GB,web,tablet,0
TXN00002726,CUST000100,2025-01-14 04:26:52.562049,226.0,JPY,DE,US,sucursal,desktop,0
TXN00002727,CUST000022,2024-12-05 07:50:52.562049,287.01,JPY,DE,FR,cajero,pos,0
TXN00002728,CUST000118,2024-11-30 08:25:52.562049,123.27,USD,FR,GB,sucursal,pos,0
TXN00002729,CUST000083,2025-10-15 17:23:52.562049,217.4,CHF,FR,US,cajero,mobile,0
TXN00002730,CUST000143,2025-07-18 15:32:52.562049,107.55,GBP,DE,DE,web,atm,0
TXN00002731,CUST000151,2025-07-04 02:47:52.562049,235.11,USD,GB,ES,cajero,tablet,0
TXN00002732,CUST000005,2024-12-08 07:24:52.562049,149.19,JPY,GB,US,cajero,desktop,0
TXN00002733,CUST000123,2024-12-28 09:53:52.562049,160.1,USD,US,GB,cajero,tablet,0
TXN00002734,CUST000090,2024-11-13 16:38:52.562049,85.58,EUR,US,US,cajero,desktop,0
TXN00002735,CUST000060,2025-11-04 06:14:52.632802,309.19,CHF,DE,SY,web,pos,1
TXN00002736,CUST000155,2025-06-19 13:44:52.562049,388.92,EUR,ES,US,cajero,atm,0
TXN00002737,CUST000073,2025-11-02 14:40:52.562049,68.27,CHF,DE,FR,sucursal,pos,0
TXN00002738,CUST000079,2024-12-25 04:36:52.562049,18.17,GBP,ES,FR,web,pos,0
TXN00002739,CUST000133,2025-10-07 09:47:52.562049,131.12,EUR,DE,DE,sucursal,pos,0
TXN00002740,CUST000083,2025-10-21 07:29:52.562049,65.22,GBP,FR,FR,cajero,desktop,0
TXN00002741,CUST000001,2025-08-26 09:51:52.562049,49.0,GBP,ES,DE,sucursal,mobile,0
TXN00002742,CUST000175,2025-05-29 09:21:52.562049,150.23,JPY,DE,ES,app,desktop,0
TXN00002743,CUST000004,2025-09-30 01:25:52.562049,172.2,JPY,DE,GB,sucursal,desktop,0
TXN00002744,CUST000036,2025-07-19 02:47:52.562049,133.78,CHF,FR,ES,web,desktop,0
TXN00002745,CUST000053,2024-12-21 16:50:52.562049,464.0,JPY,DE,ES,web,atm,0
TXN00002746,CUST000036,2025-05-05 16:50:52.562049,65.67,EUR,DE,FR,cajero,pos,0
TXN00002747,CUST000071,2025-07-01 16:32:52.562049,425.66,CHF,ES,US,app,atm,0
TXN00002748,CUST000179,2025-09-12 15:48:52.562049,730.83,GBP,ES,GB,app,atm,0
TXN00002749,CUST000186,2025-09-23 16:32:52.562049,41.25,JPY,ES,DE,sucursal,pos,0
TXN00002750,CUST000147,2025-03-24 14:23:52.562049,82.8,JPY,FR,FR,app,atm,0
TXN00002751,CUST000140,2025-08-25 13:56:52.562049,135.11,GBP,DE,GB,cajero,pos,0
TXN00002752,CUST000049,2025-07-06 04:23:52.632802,72502.89,USD,GB,SY,sucursal,mobile,1
TXN00002753,CUST000066,2025-06-06 03:49:52.632802,74098.66,JPY,US,IR,sucursal,mobile,1
TXN00002754,CUST000101,2025-03-20 11:50:52.562049,54.36,JPY,DE,GB,web,desktop,0
TXN00002755,CUST000076,2025-06-03 04:54:52.632802,34.04,CHF,US,GB,app,desktop,1
TXN00002756,CUST000133,2024-11-12 13:02:52.562049,339.14,USD,US,FR,cajero,pos,0
TXN00002757,CUST000031,2024-12-01 11:02:52.562049,80.44,JPY,DE,GB,cajero,atm,0
TXN00002758,CUST000069,2025-09-18 13:09:52.562049,192.05,GBP,GB,ES,web,atm,0
TXN00002759,CUST000034,2025-08-26 00:48:52.562049,145.46,EUR,FR,FR,web,mobile,0
TXN00002760,CUST000039,2025-07-08 13:02:52.562049,121.96,JPY,US,DE,web,mobile,0
TXN00002761,CUST000126,2024-11-26 13:08:52.562049,477.11,CHF,DE,ES,web,desktop,0
TXN00002762,CUST000066,2025-08-27 03:06:52.562049,170.02,JPY,US,ES,cajero,desktop,0
TXN00002763,CUST000116,2025-08-12 03:37:52.562049,150.55,JPY,FR,ES,cajero,pos,0
TXN00002764,CUST000105,2025-04-11 16:52:52.562049,298.55,GBP,US,US,sucursal,tablet,0
TXN00002765,CUST000056,2025-07-29 03:54:52.562049,45.25,USD,GB,ES,app,desktop,0
TXN00002766,CUST000064,2025-02-07 01:55:52.562049,331.34,CHF,GB,FR,cajero,desktop,0
TXN00002767,CUST000162,2025-07-31 03:40:52.562049,80.45,CHF,GB,GB,web,desktop,0
TXN00002768,CUST000116,2025-01-04 04:44:52.562049,60.41,EUR,FR,DE,cajero,pos,0
TXN00002769,CUST000083,2024-12-03 07:04:52.562049,187.58,CHF,GB,DE,app,desktop,0
TXN00002770,CUST000004,2025-07-24 05:02:52.562049,64.24,CHF,FR,ES,web,pos,0
TXN00002771,CUST000025,2025-10-03 12:49:52.562049,222.14,USD,FR,DE,app,mobile,0
TXN00002772,CUST000101,2025-07-04 16:24:52.562049,113.36,GBP,US,ES,sucursal,mobile,0
TXN00002773,CUST000149,2025-01-07 09:35:52.562049,246.16,JPY,ES,GB,sucursal,atm,0
TXN00002774,CUST000169,2025-09-24 13:38:52.562049,33.75,CHF,US,US,sucursal,atm,0
TXN00002775,CUST000007,2025-05-23 13:23:52.562049,266.41,EUR,DE,ES,cajero,atm,0
TXN00002776,CUST000095,2025-02-14 04:16:52.632802,89.13,GBP,FR,ES,web,atm,1
TXN00002777,CUST000133,2024-12-28 13:08:52.562049,64.35,USD,GB,ES,sucursal,tablet,0
TXN00002778,CUST000172,2025-07-31 07:38:52.562049,204.34,USD,DE,GB,cajero,desktop,0
TXN00002779,CUST000027,2025-02-04 04:22:52.562049,357.44,JPY,ES,ES,app,mobile,0
TXN00002780,CUST000135,2025-05-05 14:15:52.562049,287.05,JPY,DE,ES,web,desktop,0
TXN00002781,CUST000151,2025-08-03 09:58:52.562049,814.45,GBP,GB,GB,cajero,atm,0
TXN00002782,CUST000125,2025-03-08 06:39:52.562049,303.27,EUR,ES,FR,app,mobile,0
TXN00002783,CUST000122,2025-05-28 06:07:52.562049,479.51,CHF,FR,DE,cajero,tablet,0
TXN00002784,CUST000078,2025-03-10 13:30:52.562049,91.35,EUR,GB,DE,cajero,mobile,0
TXN00002785,CUST000155,2025-03-09 12:46:52.562049,134.57,GBP,US,GB,app,mobile,0
TXN00002786,CUST000094,2025-05-19 11:38:52.562049,304.16,JPY,US,DE,sucursal,atm,0
TXN00002787,CUST000111,2025-05-24 06:24:52.562049,358.31,CHF,ES,US,sucursal,mobile,0
TXN00002788,CUST000047,2025-01-24 16:56:52.562049,25.09,CHF,DE,FR,web,tablet,0
TXN00002789,CUST000015,2025-05-24 04:29:52.632802,148.74,EUR,ES,US,web,desktop,1
TXN00002790,CUST000132,2025-10-04 15:25:52.562049,126.31,GBP,GB,ES,sucursal,atm,0
TXN00002791,CUST000183,2025-05-26 15:52:52.562049,225.08,JPY,US,FR,app,atm,0
TXN00002792,CUST000189,2025-02-19 12:30:52.562049,175.64,JPY,FR,FR,app,mobile,0
TXN00002793,CUST000070,2025-09-12 07:11:52.562049,128.05,CHF,FR,GB,web,tablet,0
TXN00002794,CUST000093,2025-05-23 15:38:52.562049,117.77,USD,GB,GB,web,desktop,0
TXN00002795,CUST000144,2024-12-16 07:11:52.562049,294.6,GBP,ES,FR,app,desktop,0
TXN00002796,CUST000124,2024-11-11 08:44:52.562049,244.37,GBP,FR,US,sucursal,pos,0
TXN00002797,CUST000003,2025-03-27 12:15:52.562049,213.88,GBP,GB,GB,cajero,mobile,0
TXN00002798,CUST000183,2024-11-27 07:49:52.562049,40.58,USD,US,ES,sucursal,desktop,0
TXN00002799,CUST000098,2025-08-22 02:05:52.562049,108.28,EUR,FR,DE,cajero,atm,0
TXN00002800,CUST000186,2025-08-15 07:33:52.562049,29.02,JPY,US,DE,web,desktop,0
TXN00002801,CUST000149,2025-08-23 16:05:52.562049,60.33,CHF,DE,GB,web,tablet,0
TXN00002802,CUST000160,2025-05-23 15:24:52.562049,100.7,EUR,GB,GB,app,atm,0
TXN00002803,CUST000115,2025-07-15 03:04:52.562049,1623.13,EUR,ES,ES,app,desktop,0
TXN00002804,CUST000035,2025-01-03 14:34:52.562049,246.62,CHF,DE,DE,app,tablet,0
TXN00002805,CUST000021,2025-06-18 07:38:52.632802,134526.07,EUR,FR,ES,app,atm,1
TXN00002806,CUST000074,2025-01-25 00:46:52.562049,35.83,CHF,DE,DE,app,pos,0
TXN00002807,CUST000181,2025-06-17 15:00:52.562049,62.98,CHF,ES,GB,cajero,tablet,0
TXN00002808,CUST000028,2025-10-20 10:34:52.562049,115.69,JPY,DE,ES,cajero,pos,0
TXN00002809,CUST000133,2025-04-16 07:43:52.562049,729.26,JPY,DE,DE,web,atm,0
TXN00002810,CUST000147,2025-09-09 07:11:52.562049,199.18,USD,GB,US,app,desktop,0
